clade_name	SRR13327423_met_output	SRR13327424_met_output	SRR13327425_met_output	SRR13327426_met_output	SRR13327427_met_output	SRR13327428_met_output	SRR13327429_met_output	SRR13327430_met_output	SRR13327431_met_output	SRR13327432_met_output	SRR13327433_met_output	SRR13327434_met_output	SRR13327435_met_output	SRR13327436_met_output	SRR13327437_met_output	SRR13327438_met_output	SRR13327439_met_output	SRR13327440_met_output	SRR13327441_met_output	SRR13327442_met_output	SRR13327443_met_output	SRR13327444_met_output	SRR13327445_met_output	SRR13327446_met_output	SRR13327447_met_output	SRR13327448_met_output	SRR13327449_met_output	SRR13327450_met_output	SRR13327451_met_output	SRR13327452_met_output	SRR13327453_met_output	SRR13327454_met_output	SRR13327455_met_output	SRR13327456_met_output	SRR13327457_met_output	SRR13327458_met_output	SRR13327459_met_output	SRR13327460_met_output	SRR13327461_met_output	SRR13327462_met_output	SRR13327463_met_output	SRR13327464_met_output	SRR13327465_met_output	SRR13327466_met_output	SRR13327467_met_output	SRR13327468_met_output	SRR13327469_met_output	SRR13327470_met_output	SRR13327471_met_output	SRR13327472_met_output	SRR13327473_met_output	SRR13327474_met_output	SRR13327475_met_output	SRR13327476_met_output	SRR13327477_met_output	SRR13327478_met_output	SRR13327479_met_output	SRR13327480_met_output	SRR13327481_met_output	SRR13327482_met_output	SRR13327483_met_output	SRR13327484_met_output	SRR13327485_met_output	SRR13327486_met_output	SRR13327487_met_output	SRR13327488_met_output	SRR13327489_met_output	SRR13327490_met_output	SRR13327491_met_output	SRR13327492_met_output	SRR13327493_met_output	SRR13327494_met_output	SRR13327495_met_output	SRR13327496_met_output	SRR13327497_met_output	SRR13327498_met_output	SRR13327499_met_output	SRR13327500_met_output	SRR13327501_met_output	SRR13327502_met_output	SRR13327503_met_output	SRR13327504_met_output	SRR13327505_met_output	SRR13327506_met_output	SRR13327507_met_output	SRR13327508_met_output	SRR13327509_met_output	SRR13327510_met_output	SRR13327511_met_output	SRR13327512_met_output	SRR13327513_met_output	SRR13327514_met_output	SRR13327515_met_output	SRR13327516_met_output	SRR13327517_met_output	SRR13327518_met_output	SRR13327519_met_output	SRR13327520_met_output	SRR13327521_met_output	SRR13327522_met_output	SRR13327523_met_output	SRR13327524_met_output	SRR13327525_met_output	SRR13327526_met_output	SRR13327527_met_output	SRR13327528_met_output	SRR13327529_met_output	SRR13327530_met_output	SRR13327531_met_output	SRR13327532_met_output	SRR13327533_met_output	SRR13327534_met_output	SRR13327535_met_output	SRR13327536_met_output	SRR13327537_met_output	SRR13327538_met_output	SRR13327539_met_output	SRR13327540_met_output	SRR13327541_met_output	SRR13327542_met_output	SRR13327543_met_output	SRR13327544_met_output	SRR13327545_met_output	SRR13327546_met_output	SRR13327547_met_output	SRR13327548_met_output	SRR13327549_met_output	SRR13327550_met_output
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_limosum|t__SGB4079	0.0	0.0	0.0291	0.0	0.0	0.0	0.00401	0.0	0.00366	0.0	0.01429	0.0	0.03698	0.0	0.0	0.0	0.0	0.05749	0.0	0.0	0.0	0.00106	0.56331	0.0	0.0	0.0	0.42956	0.0	0.0	0.0	0.20937	0.0	0.0	0.71171	0.0	0.0	0.0	0.11741	0.0	0.0	0.00037	0.0	0.0	0.01871	0.0	0.00873	0.0	0.0084	0.0	0.01848	0.03033	0.46948	0.01361	0.0	0.02213	0.0	0.21961	0.0	0.0	0.0	0.42844	0.45982	0.32751	0.0	0.14514	0.0	0.00015	0.0	0.0	0.0	0.0	0.41494	0.08502	0.0	0.04418	0.0	0.0	0.0	0.10581	0.0	0.00649	0.0	0.0	0.07333	0.0	0.06792	0.00942	0.0	0.01659	0.0	0.0	0.0	0.0	0.0	0.0	0.00689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00642	0.0	0.0	0.0	0.0	0.0	0.0	0.00114	0.02622	0.0	0.0	0.0	0.6647	0.0	0.0	0.0	0.00766	0.0	0.0	0.0	0.20026	0.0	0.57584
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_SGB101145|t__SGB101145	0.0	0.0	0.02784	0.0	0.0	0.0	0.0	0.00851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01391	0.0	0.0	0.00414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae|t__SGB1949	0.0	0.0	0.0268	0.07225	0.0	0.18814	0.0	0.0	0.0	0.00602	0.0	0.0	0.0	0.0	0.06734	0.0	0.0	0.0	0.0336	0.0	0.0	0.0	0.05699	0.01902	0.0	0.01241	0.0	0.0	0.0	0.0	0.00289	0.08709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04983	0.0	0.0	0.0	0.0	0.0	0.0	0.07272	0.05146	0.02729	0.0	0.0	0.0	0.04266	0.24542	0.0	0.0	0.0	0.00889	0.0	0.0	0.05201	0.11356	0.0	0.07507	0.0	0.0	0.08461	0.0	0.13862	0.59495	0.0	0.0	0.0	0.0	0.09005	0.0	0.0	0.01674	0.04708	0.0	0.03582	0.0	0.0	0.0	0.0	0.40299	0.0	0.0	0.0331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04662	0.01831	0.42769	0.0	0.0	0.0	0.0	0.0	0.0	0.02358	0.0	0.0	0.04849	0.0	0.0	0.24546	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_SGB4598|t__SGB4598	0.0	0.0	0.02574	0.0	0.0	0.0	0.0	0.0	0.0	0.00275	0.01177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01343	0.0	0.00687	0.0	0.0	0.0	0.00089	0.0	0.01285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02789	0.00253	0.0	0.0	0.0	0.00134	0.0	0.0	0.0	0.0	0.0	0.00029	0.00035	0.0	0.0	0.00085	0.0	0.0	0.0	0.0	0.0	0.00203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0043	0.02676	0.0	0.0	0.0	0.0	0.0	0.0035	7e-05	0.04739	0.0	0.0	0.0	0.0	0.0	0.0	0.00306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00108	0.0	0.0	0.00053	0.0	0.0	0.00519	0.0	0.0	0.0	0.0	0.0	0.00213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00935	0.0	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3023|o__OFGB3023|f__FGB3023|g__GGB9501|s__GGB9501_SGB14898|t__SGB14898	0.0	0.0	0.02399	0.0	0.01907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01173	0.0	0.0	0.0	0.0	0.0	0.0	0.02991	0.0	0.0	0.0	0.0063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0559	0.0	0.05571	0.0	0.0	0.0	0.0	0.0	0.0	0.03183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03123	0.0	0.0	0.00107	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3072|o__OFGB3072|f__FGB3072|g__GGB45495|s__GGB45495_SGB63167|t__SGB63167	0.0	0.0	0.02232	0.00162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00258	0.0	0.0	0.0	0.0	0.0	0.0	0.01152	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Pseudoflavonifractor|s__Pseudoflavonifractor_gallinarum|t__SGB29328	0.0	0.0	0.02195	0.00508	0.01036	0.00594	0.0	0.00446	0.0	0.00503	0.0	0.0235	0.00392	0.01445	0.0046	0.05328	0.0	0.0	0.00077	0.0	0.01627	0.0	0.0	0.0	0.0	0.0	0.03365	0.0	0.0	0.0	0.00372	0.0	0.0	0.00127	0.0	0.08793	0.0	0.0	0.0	0.0	0.0181	0.01823	0.0	0.0	0.0	0.00122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01163	0.0	0.0	0.0	0.0	0.0	0.0	0.00697	0.00596	0.0	0.00856	0.0	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.00112	0.0016	0.0	0.0	0.03131	0.02305	0.0706	0.00256	0.0	0.0	0.0295	0.03941	0.0	0.0	0.0	0.00229	0.0	0.0	0.00089	0.0	0.00253	0.0	0.0	0.00758	0.00426	0.0	0.0	0.0	0.0	0.0	0.03766	0.00815	0.05474	0.0	0.02014	0.0	0.03883	0.11909	0.00039	0.00668	0.00407	0.0	0.0	0.0	0.0	0.29607	0.0	0.0	0.0	0.04112	0.0	0.00106	0.0	0.0	0.00276
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__bacterium_210917_DFI_7_65|t__SGB14999	0.0	0.0	0.02174	0.06353	0.10195	0.0	0.05078	0.0902	0.0	0.08731	0.01402	0.0	0.0	0.05082	0.01397	0.0	0.07183	0.0	0.01488	0.0	0.08779	0.02158	0.00086	0.05486	0.01004	0.05556	0.0	0.02904	0.00447	0.0	0.01021	0.0089	0.00956	0.05641	0.04449	0.07307	0.0	0.1043	0.0	0.04276	0.0	0.01901	0.00824	0.02742	0.05668	0.0369	0.0	0.0	0.0	0.0	0.12416	0.03789	0.0	0.0	0.08954	0.0	0.0	0.03991	0.05412	0.00395	0.0	0.05879	0.02378	0.05917	0.0	0.0	0.09318	0.05136	0.03943	0.0	0.0	0.0	0.04684	0.05937	0.0293	0.0	0.0	0.10443	0.05294	0.0	0.02315	0.03645	0.02034	0.01105	0.06813	0.0	0.03175	0.0	0.00339	0.08314	0.01565	0.02003	0.0	0.0	0.10808	0.01252	0.05434	0.03749	0.0	0.0	0.0	0.0	0.0	0.0	0.03849	0.21086	0.0	0.10929	0.03366	0.0	0.24629	0.03944	0.07464	0.00966	0.06438	0.09713	0.0	0.02742	0.0	0.0	0.0	0.05926	0.04184	0.0	0.05613	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_innocuum|t__SGB4036	0.0	0.0	0.02032	0.01973	0.0	0.0	0.0	0.0	0.0	0.0	0.13339	0.00586	0.0	0.00174	0.0	0.0	0.04566	0.01588	0.0	0.0	0.0	0.0011	0.0	0.0	0.0	0.0	0.0	0.0	0.01336	0.0	0.0	0.0	0.00405	0.05342	0.0	0.25008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16746	0.0	0.00552	0.00105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14853	0.0	0.04014	0.0	0.00451	0.0	0.0	0.00447	0.0	0.0	0.03133	0.0	0.0	0.01111	0.0	0.0	0.0	0.0	0.0	0.0	0.0008	0.01459	0.0	0.0	0.0	0.00161	0.0	0.0	0.0	0.0	0.02172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02047	0.23771	0.0	0.01142	0.00595	0.0	0.0	0.24451	0.00159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00203	0.0	0.0	0.0	0.0	0.0	0.08593	0.0	0.0	0.0	0.00285	0.0	0.0	0.0	0.0	0.03596
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_pacaense|t__SGB4763	0.0	0.0	0.01978	0.00106	0.00964	0.0	0.00293	0.0	0.07756	0.0	0.05543	0.0	0.00986	0.00204	0.0	0.0	0.0	0.02356	0.0	0.0	0.08001	0.0	0.01435	0.0	0.00138	0.00118	0.0	0.0	0.0	0.06051	0.08665	0.0	0.00301	0.48112	0.02865	0.02911	0.00087	0.0	0.01962	0.0	0.0	0.0	0.0	0.0	0.00833	0.01082	0.03492	0.0	0.0	0.01814	0.0	0.04878	0.0	0.00078	0.04822	0.04867	0.07079	0.00097	0.02076	0.0	0.01869	0.00975	0.06861	0.00903	0.0	0.0	0.0	0.03317	0.0	0.0	0.0	0.0	0.03525	0.02748	0.00015	0.00024	0.01709	0.13237	0.0	0.0	0.0	0.00521	0.0	0.01389	0.04973	0.00925	0.01669	0.00157	0.0256	0.00039	0.0	0.0	0.0	0.00045	0.0	0.02447	0.0	0.0	0.03465	0.0	0.0	0.01945	0.0	0.0	0.0	0.03606	0.0	0.0	0.02271	0.00855	0.0	0.07086	0.00184	0.00873	0.03623	0.00321	0.0	0.0147	0.0	0.0	0.00235	0.00263	0.0	0.00436	0.00015	0.0	0.0	0.01439
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__SGB2295	0.0	0.0	0.01857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07563	0.0	0.0	0.0	0.0	0.40161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.73323	0.0	0.10651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28655	0.0	0.0	0.0	0.02024	0.0	0.0	0.0	0.0	0.0	0.10028	0.0	0.0	0.0	0.0	0.20114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08413	0.0	0.0	0.0	0.0	0.0	0.0	0.11575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06011	0.0	0.0	0.00395	0.00815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1036	0.0	0.0	0.02275	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_gauvreauii|t__SGB29375	0.0	0.0	0.01829	0.00326	0.0	0.0	0.0	0.0	0.0	0.0	0.07675	0.0	0.0	0.00089	0.0	0.0	0.0	0.0	0.0	0.0	0.00279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.01024	0.11739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_CLA_AA_H244|t__SGB4993	0.0	0.0	0.01663	0.79959	0.21265	0.09427	0.49642	0.37019	0.0	0.0	0.0	0.0	0.0	4.60762	0.711	0.0	0.0	0.0	0.26656	0.0	0.56284	0.40587	0.0	0.0	0.0	0.22693	0.0	0.0	0.0	0.30496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03573	1.66205	5.91772	3.99265	0.0	0.0	0.0	0.0	0.09416	0.0	0.0	0.0	0.89944	0.0	1.23788	0.02587	0.0	0.80715	0.0	0.0	0.49998	0.0	0.08034	0.0	0.0	0.53501	0.52364	0.0	0.0	0.0	0.0	0.0	0.0852	0.04688	0.91132	0.0	0.03097	0.0	0.0	1.18317	0.0	1.36186	0.0	0.0	0.0677	0.30597	0.0	0.25992	1.39257	0.0	0.19297	0.0	0.32508	0.0	0.84147	0.43306	0.54063	0.0	0.0	0.85415	0.0	0.0	0.0	0.0037	0.27513	0.0	0.0	0.06706	0.69165	1.42605	0.37082	0.36143	0.0	0.0	1.66411	0.0	0.20421	0.0	0.0	0.0	0.69086	0.0	0.0	0.08897	1.144	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB82511	0.0	0.0	0.01521	0.0	0.0	0.0	0.0	0.00408	0.0	0.0	0.0	0.0	0.01922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00274	0.0	0.0	0.0	0.00018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01526	0.0	0.0	0.0	0.0	0.0	0.0	0.05013	0.0	0.0	0.0	0.0	0.0	0.0031	0.0	0.00514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00554	0.0	0.0	0.0	0.01031
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3740|s__GGB3740_SGB5076|t__SGB5076	0.0	0.0	0.01517	0.0	0.04947	0.0	0.0	0.0	0.0	0.98245	0.0	0.0609	0.01727	0.0	0.01492	0.0	0.0	0.0	0.0	0.0	0.0	0.24896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5122	0.0	0.0	0.0	0.0	8.42509	0.03155	0.0	0.43856	0.04319	0.0	0.00251	4.68848	0.03499	0.0	0.0	0.0	0.0	0.0	0.64305	0.0	0.00469	0.01299	0.0	0.0	0.0	0.0	0.0	7.63896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28146	0.0	0.0	0.20971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.68485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08031	0.0	3.51268	0.0	0.0	1.20696	0.0	0.0	0.17124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08454	0.0	0.0	0.04193	2.87868	0.0	0.03633	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1262|o__OFGB1262|f__FGB1262|g__GGB3061|s__GGB3061_SGB4063|t__SGB4063	0.0	0.0	0.01377	0.0	0.00352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00143	0.0	0.00799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765|f__FGB1765|g__GGB4585|s__GGB4585_SGB6340|t__SGB6340	0.0	0.0	0.0125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1011|o__OFGB1011|f__FGB1011|g__GGB2653|s__GGB2653_SGB3574|t__SGB3574	0.0	0.0	0.01197	0.02565	0.0	0.0	0.0	0.0	0.0	0.02045	0.03754	0.02545	0.05841	0.00878	0.0	0.0	0.0	0.0	0.00855	0.0	0.04822	0.0	0.0	0.0	0.02785	0.0	0.0	0.0	0.0	0.04807	0.06513	0.0	0.0	0.0	0.0275	0.01418	0.0	0.0	0.0	0.04523	0.0	0.0	0.0	0.0	0.01517	0.0	0.0	0.0	0.0	1.07101	0.0	0.0	0.0	0.01827	0.06906	0.0	0.03357	0.0	0.09084	0.00217	0.10247	0.0	0.05291	0.06329	0.0	0.0	0.00708	0.0	0.05342	0.0	0.00055	0.0	0.03611	0.0	0.05883	0.02756	0.0	0.12924	0.0	0.01675	0.00232	0.0	0.0	0.0	0.0147	0.0	0.0	0.0	0.0	0.0	0.0	0.00956	0.0	0.0	0.0	0.14352	0.01115	0.04299	0.0	0.0	0.1281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06537	0.04669	0.0	0.03869	0.01676	0.03558	0.0	0.03805	0.0	0.06614	0.0	0.0	0.00886	0.01774	0.0	0.0	0.09356	0.0708	0.0	0.0729
k__Bacteria|p__Firmicutes|c__CFGB3038|o__OFGB3038|f__FGB3038|g__GGB33586|s__GGB33586_SGB53517|t__SGB53517	0.0	0.0	0.0117	0.00793	0.01412	0.0	0.0	0.0	0.0	0.0	0.0034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00079	0.0	0.0	0.0	0.0084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00502	0.02993	0.0	0.0	0.0	0.03808	0.0	0.0	0.0	0.02712	0.04649	0.0	0.0	0.0	0.00821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01901	0.0	0.0	0.0	0.0	0.0	0.0	0.03998	0.0	0.02081	0.0	0.0	0.0	0.00249	0.0	0.0	0.0	0.01407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01049	0.0	0.0	0.0	0.0	0.09719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01551	0.0	0.0	0.0	0.0	0.0	0.0	0.00172	0.0	0.00456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB45628|o__OFGB45628|f__FGB45628|g__GGB58233|s__GGB58233_SGB79883|t__SGB79883	0.0	0.0	0.0115	0.0	0.00303	0.0	0.0	0.00219	0.0	0.0	0.00097	0.00387	0.0	0.00146	0.0	0.0	0.0	0.0	0.0	0.0	0.00175	0.0	0.0	0.0	0.0	0.00197	0.0	0.0	0.0	0.0	0.0	0.01217	0.02394	0.0	0.01472	0.0	0.0	0.02189	0.0	0.0	0.0	0.0	0.0	0.01949	0.00435	0.01716	0.0	0.0	0.0	0.01565	0.0	0.0	0.03654	0.0	0.00809	0.0	0.0	0.00116	0.00316	0.0	0.0	0.01259	0.0	0.00399	0.00519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01766	0.0	0.01895	0.0	0.00994	0.00581	0.0	0.0	0.0	0.0	0.00101	0.0	0.00675	0.0	0.01895	0.0	0.00051	0.0	0.00573	0.0	0.0	0.00047	0.0	5e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00583	0.0	0.0	0.00824	0.01055	0.00783	0.0233	0.0	0.0	0.01627	0.00196	0.00617	0.00838	0.00461	0.0	0.01208	0.0	0.0	0.00118	0.0	0.0	0.0	0.00377	0.02272	0.0	0.0
